company_name,ticker_code,industry,market,market_type,fiscal_period,prefecture,stock_price,market_cap,pbr,per_forward,per_trailing,per_previous,payout_ratio,dividend_yield,eps_trailing,eps_forward,eps_previous,revenue,operating_income,operating_margin,net_income,profit_margin,roe,equity_ratio,total_liabilities,current_liabilities,current_assets,total_debt,cash_and_equivalents,investment_securities,net_cash,net_cash_ratio,week52_high,week52_low,week52_high_ratio,volume_current,volume_avg_10d,volume_avg_90d,volume_surge_ratio,short_percent_float,short_ratio,beta,ma5,ma25,ma75,ma5_deviation,ma25_deviation,ma75_deviation,rsi14,bb_upper,bb_lower,bb_width,bb_pct_b
極洋,1301,水産・農林業,プライム（内国株式）,JP,2026-03-31,,4505.0,53507158016.0,0.69187915,15.675017,7.8196874,7.879383845588082,0.2604,0.03322259,576.11,287.4,567.4799788601078,334612000000.0,10732000000.0,0.02145,6841000000.0,0.02044,0.08875,0.3611776628883938,135253000000.0,98822000000.0,156704000000.0,92101000000.0,11047000000.0,21269000000.0,36339300000.0,0.6791483858876157,5450.0,4165.0,0.8266,39800.0,39350.0,56895.0,0.7105,,,0.182,,,,,,,,,,,
Ｖｅｒｉｔａｓ　Ｉｎ　Ｓｉｌｉｃｏ,130A,医薬品,グロース（内国株式）,JP,2025-12-31,,418.0,2711613696.0,1.5200663,,,-18.29625321220426,0.0,0.0,-65.64,,-37.11142342231482,91140000.0,-396748000.0,-4.32034,-425671000.0,0.0,-0.21319,0.94639749760201,101036000.0,101035000.0,1865371000.0,,1825213000.0,,1764335000.0,0.6506586843851079,940.0,390.0,0.4447,19200.0,6400.0,15530.0,1.0082,,,-0.273,,,,,,,,,,,
ニッスイ,1332,水産・農林業,プライム（内国株式）,JP,2026-03-31,,1272.5,385913421824.0,1.2858588,14.325115,14.109102,10.430152564464494,0.3549,0.025723472,90.19,88.83,81.65999989549991,931265000000.0,40437000000.0,0.037320003,27517000000.0,0.02955,0.09923001,0.4004221430296367,439567000000.0,276416000000.0,376084000000.0,269602000000.0,20222000000.0,35003000000.0,-38980900000.0,-0.1010094435579845,1570.0,866.7,0.8105,2238600.0,1275750.0,1515101.0,1.5813,,,0.151,,,,,,,,,,,
マルハニチロ,1333,水産・農林業,プライム（内国株式）,JP,2026-03-31,,1333.0,201527328768.0,0.81512153,5.0819674,9.081619,6.386055535019635,0.3044,0.033751417,146.78,262.3,153.9666668519773,1105890000000.0,31191000000.0,0.00676,22182000000.0,0.020060001,0.09965,0.3289016126071236,460216000000.0,281295000000.0,457468000000.0,306880000000.0,54141000000.0,48505000000.0,31205500000.0,0.1548450038551547,1589.0,1016.0,0.8389,879700.0,451690.0,541800.0,1.5993,,,0.139,,,,,,,,,,,
ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,135A,情報・通信業,グロース（内国株式）,JP,2026-02-28,,3750.0,38459998208.0,25.980864,,59.288536,53.5497924,0.0,0.0,63.25,,41.27000126334757,3278000000.0,915000000.0,-0.036140002,652000000.0,0.13646,,0.6482115085536547,1131000000.0,1129000000.0,2747000000.0,400000000.0,427000000.0,,1616000000.0,0.0420176826649944,4790.0,1983.0,0.7829,147800.0,119910.0,142341.0,1.1067,,,1.708,,,,,,,,,,,
ユキグニファクトリー,1375,水産・農林業,プライム（内国株式）,JP,2026-03-31,,1153.0,45984894976.0,3.1133974,7.297468,15.541178,,0.3101,0.019965278,74.19,158.0,,53449000000.0,4319000000.0,0.00189,2958000000.0,0.05534,0.21652001,0.3919227299262325,22916000000.0,11467000000.0,11688000000.0,15772000000.0,3968000000.0,164000000.0,-11113200000.0,-0.2416706617640444,1189.0,1000.0,0.9697,34200.0,42940.0,45305.0,0.7486,,,0.188,,,,,,,,,,,
カネコ種苗,1376,水産・農林業,スタンダード（内国株式）,JP,2025-05-31,,1519.0,16657428480.0,0.6518846,,13.074539,,0.32700002,0.03197868,116.18,,,64508666000.0,1511651000.0,0.03249,1200256000.0,0.01956,0.051209997,0.5071656318283071,24306507000.0,22983956000.0,38277060000.0,,1934582000.0,2264370000.0,15555612000.0,0.9338543472467606,1859.0,1364.0,0.8171,18400.0,22850.0,20825.0,0.9028,,,0.251,,,,,,,,,,,
サカタのタネ,1377,水産・農林業,プライム（内国株式）,JP,2025-05-31,,4365.0,184463572992.0,1.033489,20.692108,15.3556595,14.746700576343835,0.2988,0.0,284.26,210.95,222.56600660066007,,,0.12015,,0.116639994,0.07157,0.844585466997581,29220000000.0,20037000000.0,113848000000.0,2868000000.0,29525000000.0,18464000000.0,97552800000.0,0.5288458768183503,4715.0,3310.0,0.9258,127900.0,183460.0,174625.0,0.7395,,,-0.05,,,,,,,,,,,
ホクト,1379,水産・農林業,プライム（内国株式）,JP,2026-03-31,,1924.0,60310425600.0,0.928953,,10.02501,14.425629496854125,0.2867,0.028601144,191.92,,121.96999922522548,85915000000.0,7031000000.0,0.11857,7006000000.0,0.081549995,0.115109995,0.5708720960906037,48803000000.0,23483000000.0,40529000000.0,30208000000.0,18740000000.0,11046000000.0,-541800000.0,-0.0089835214162375,2123.0,1779.0,0.9063,56600.0,69720.0,91898.0,0.599,,,0.005,,,,,,,,,,,
Ｃｏｃｏｌｉｖｅ,137A,情報・通信業,グロース（内国株式）,JP,2025-05-31,,707.0,2087304320.0,5.777702,,15.406406,28.568380810135025,0.0,0.0,45.89,,46.869999699982,1301771000.0,279617000.0,0.21733999,209170000.0,0.0,,0.8409387789823908,168282000.0,168279000.0,1020383000.0,,,,852101000.0,0.408230362882591,1510.0,549.0,0.4682,10200.0,15180.0,11950.0,1.0219,,,,,,,,,,,,,,
