company_name,ticker_code,industry,market,market_type,fiscal_period,prefecture,stock_price,market_cap,pbr,per_forward,per_trailing,per_previous,payout_ratio,dividend_yield,eps_trailing,eps_forward,eps_previous,revenue,operating_income,operating_margin,net_income,profit_margin,roe,equity_ratio,total_liabilities,current_liabilities,current_assets,total_debt,cash_and_equivalents,investment_securities,net_cash,net_cash_ratio,week52_high,week52_low,week52_high_ratio,volume_current,volume_avg_10d,volume_avg_90d,volume_surge_ratio,short_percent_float,short_ratio,beta,ma5,ma25,ma75,ma5_deviation,ma25_deviation,ma75_deviation,rsi14,bb_upper,bb_lower,bb_width,bb_pct_b
Ａｂａｌａｎｃｅ,3856,電気機器,スタンダード（内国株式）,JP,2024-06-30,東京都,520.0,9854339072.0,0.2648873,,1.4610025,2.022160690271881,0.0139999995,0.007575758,355.92,,290.40999515749377,208972000000.0,23353000000.0,0.11744001,9530000000.0,0.01313,,0.1605015548733793,107743000000.0,83261000000.0,89197000000.0,44955000000.0,37740000000.0,2582000000.0,-16738600000.0,-1.698601994278932,1400.0,328.0,0.3714,41900.0,114560.0,229743.0,0.1513,,,0.8,524.4,519.52,559.41,-0.0084,0.0009,-0.0705,51.59,553.53,485.51,68.02,0.5071
ユビキタスＡＩ,3858,情報・通信業,スタンダード（内国株式）,JP,2025-03-31,東京都,297.0,3106288128.0,1.6271832,,,48.227250230556415,0.0,0.0,-49.59,,8.708769378144874,,,0.06597,,-0.13201,-0.24070999,0.694410568281014,1054429000.0,730717000.0,2513353000.0,65414000.0,1346054000.0,265341000.0,1644662700.0,0.5294623783206244,507.0,295.0,0.5858,114500.0,263970.0,94263.0,1.16,,,0.594,317.0,350.64,345.03,-0.0631,-0.153,-0.1392,33.74,400.28,301.0,99.28,-0.0403
王子ホールディングス,3861,パルプ・紙,プライム（内国株式）,JP,2025-03-31,東京都,791.0,671744327680.0,0.62902784,10.360184,22.907618,12.987743468654322,0.86910003,0.04597701,34.53,76.35,51.30000002251417,1849264000000.0,67687000000.0,0.01688,46171000000.0,0.029860001,0.05017,0.4181440059505963,1502241000000.0,738818000000.0,806504000000.0,903388000000.0,58429000000.0,197835000000.0,-557252500000.0,-0.8295604101706079,990.7,688.0,0.7984,3915300.0,4110510.0,4519975.0,0.8754,,,0.068,785.44,795.56,845.4,0.0071,-0.0057,-0.0643,57.87,845.25,745.86,99.39,0.4542
日本製紙,3863,パルプ・紙,プライム（内国株式）,JP,2025-03-31,東京都,1218.0,140445761536.0,0.27647698,10.098665,11.983471,5.254827502756405,0.1475,0.0,101.64,120.61,197.0899995579403,1182431000000.0,19708000000.0,0.03354,4539000000.0,0.00985,0.02626,0.2829928586022023,1192875000000.0,479192000000.0,638305000000.0,874926000000.0,185941000000.0,172984000000.0,-433481200000.0,-3.0864669411108374,1612.0,987.0,0.7556,872700.0,1592590.0,1255256.0,0.8079,,,0.27,1226.4,1330.64,1313.65,-0.0068,-0.0847,-0.0728,28.09,1545.43,1115.85,429.57,0.2378
三菱製紙,3864,パルプ・紙,プライム（内国株式）,JP,2025-03-31,東京都,1061.0,46480478208.0,0.45061743,19.648148,24.492151,6.120196998627475,0.3459,0.0,43.32,54.0,99.13000015041833,,,0.03411,,0.01207,0.02024,0.4094478356714389,122937000000.0,88882000000.0,91512000000.0,72334000000.0,6239000000.0,24813000000.0,-14055900000.0,-0.3024043758134305,1137.0,583.0,0.9332,129500.0,191410.0,249056.0,0.4072,,,0.424,1060.0,1042.0,926.98,0.0009,0.0182,0.1446,44.62,1161.93,922.07,239.87,0.5792
北越コーポレーション,3865,パルプ・紙,プライム（内国株式）,JP,2025-03-31,東京都,929.0,147527024640.0,0.6091176,9.299299,13.452071,19.539617629998123,0.34759998,0.0,69.06,99.9,49.84651025069086,305718000000.0,19728000000.0,0.02902,15529000000.0,0.02537,0.02874,0.6329395868048758,153014000000.0,82005000000.0,179486000000.0,90630000000.0,27644000000.0,30608000000.0,47897600000.0,0.3246700061692507,1074.0,809.0,0.865,258200.0,288050.0,355885.0,0.7251,,,0.245,918.4,895.08,923.84,0.0115,0.0379,0.0056,67.86,950.68,839.48,111.21,0.805
みのや,386A,小売業,スタンダード（内国株式）,JP,2024-06-30,埼玉県,1282.0,4621609984.0,1.1774398,,18.084356,,0.0,0.0,70.89,,,,,0.048130002,,0.0116799995,,0.3254164981098204,5182736000.0,3554514000.0,3233742000.0,2247262000.0,1108145000.0,176398000.0,-1825515400.0,-0.3949955548650641,2980.0,1271.0,0.4302,2200.0,6460.0,9743.0,0.201,,,,1289.0,1316.96,1390.96,-0.0054,-0.0265,-0.0783,40.74,1370.26,1263.66,106.6,0.172
中越パルプ工業,3877,パルプ・紙,プライム（内国株式）,JP,2025-03-31,,1998.0,25105604608.0,0.41874847,,10.276193,5.382351891308145,0.46310002,0.0,194.43,,285.8135763379412,111009000000.0,4848000000.0,0.050040003,1761000000.0,0.0221,0.04271,0.4666989367288002,65948000000.0,52103000000.0,54612000000.0,37194000000.0,9005000000.0,11651000000.0,-3180300000.0,-0.1266768934529696,2087.0,1523.0,0.9574,28000.0,29540.0,40448.0,0.6874,,,0.464,1996.6,1995.32,1936.04,0.0007,0.0013,0.032,52.38,2049.79,1940.85,108.94,0.5246
巴川コーポレーション,3878,化学,スタンダード（内国株式）,JP,2025-03-31,,794.0,7786128384.0,0.44064844,7.284404,8.322851,11.75742493977248,0.15720001,0.0,95.4,109.0,57.2748841533509,34432000000.0,1286000000.0,0.04201,749000000.0,0.02658,0.056360003,0.3306572352290233,26460000000.0,18197000000.0,21639000000.0,13882000000.0,4925000000.0,6318000000.0,-398400000.0,-0.0511679207369206,950.0,660.0,0.8358,13500.0,43160.0,64956.0,0.2329,,,0.673,798.6,858.92,859.95,-0.0058,-0.0756,-0.0767,32.13,948.83,769.01,179.82,0.139
フラー,387A,情報・通信業,グロース（内国株式）,JP,2024-06-30,新潟県,833.0,1447912320.0,1.2005459,,8.637495,265.1367411474441,0.0,0.0,96.44,,16.97237425686515,,,0.041750003,,0.052449998,,0.595837630976246,520762000.0,294523000.0,1137985000.0,228319000.0,886065000.0,19769000.0,631061300.0,0.4358422062463009,5420.0,825.0,0.1537,1900.0,2670.0,4931.0,0.3145,,,,833.6,877.0,1024.09,-0.0007,-0.0502,-0.1866,40.22,980.46,773.54,206.91,0.2873
