company_name,ticker_code,industry,market,market_type,fiscal_period,prefecture,stock_price,market_cap,pbr,per_forward,per_trailing,per_previous,payout_ratio,dividend_yield,eps_trailing,eps_forward,eps_previous,revenue,operating_income,operating_margin,net_income,profit_margin,roe,equity_ratio,total_liabilities,current_liabilities,current_assets,total_debt,cash_and_equivalents,investment_securities,net_cash,net_cash_ratio,week52_high,week52_low,week52_high_ratio,volume_current,volume_avg_10d,volume_avg_90d,volume_surge_ratio,short_percent_float,short_ratio,beta,ma5,ma25,ma75,ma5_deviation,ma25_deviation,ma75_deviation,rsi14,bb_upper,bb_lower,bb_width,bb_pct_b
Ａｂａｌａｎｃｅ,3856,電気機器,スタンダード（内国株式）,JP,2024-06-30,,515.0,9759585280.0,0.2623403,,1.4470357,2.5096765131920145,0.0139999995,0.008048289,355.9,,290.40999515749377,208972000000.0,23353000000.0,0.11744001,9530000000.0,0.01313,,0.1605015548733793,107743000000.0,83261000000.0,89197000000.0,44955000000.0,37740000000.0,2582000000.0,-16738600000.0,-1.715093369213328,1400.0,328.0,0.3679,55700.0,62350.0,199813.0,0.2436,,,0.852,,,,,,,,,,,
ユビキタスＡＩ,3858,情報・通信業,スタンダード（内国株式）,JP,2025-03-31,,302.0,3158582784.0,1.6545769,,,42.7155644899214,0.0,0.0,-49.59,,8.708769378144874,,,0.06597,,-0.13201,-0.24070999,0.694410568281014,1054429000.0,730717000.0,2513353000.0,65414000.0,1346054000.0,265341000.0,1644662700.0,0.5206964048342004,507.0,280.0,0.5957,34000.0,56100.0,100975.0,0.3471,,,0.62,,,,,,,,,,,
王子ホールディングス,3861,パルプ・紙,プライム（内国株式）,JP,2026-03-31,,814.2,691446611968.0,0.64747876,10.664047,13.330059,14.884967106396624,0.5893,0.0443186,61.08,76.35,47.330000001230125,1861709000000.0,34582000000.0,0.01688,55582000000.0,0.029860001,0.05017,0.4102668310169471,1550065000000.0,750700000000.0,803726000000.0,955902000000.0,65909000000.0,191730000000.0,-612128000000.0,-0.8852859923020769,990.7,707.2,0.8218,4214500.0,5449310.0,4516988.0,0.9259,,,0.064,,,,,,,,,,,
日本製紙,3863,パルプ・紙,プライム（内国株式）,JP,2026-03-31,,1309.0,150938828800.0,0.296852,10.853163,12.86613,26.084127612721534,0.1475,0.011337869,101.74,120.61,39.32627225017713,1192606000000.0,25207000000.0,0.03355,11743000000.0,0.00985,0.02626,0.292477504761346,1197973000000.0,462541000000.0,665069000000.0,876858000000.0,207411000000.0,179647000000.0,-407151100000.0,-2.697457660410838,1612.0,1030.0,0.812,659100.0,950010.0,1211686.0,0.5855,,,0.264,,,,,,,,,,,
三菱製紙,3864,パルプ・紙,プライム（内国株式）,JP,2026-03-31,,1015.0,44465303552.0,0.43106157,18.796297,23.419474,6.328164765149015,0.3459,0.014880952,43.34,54.0,99.13000015041833,157455000000.0,264000000.0,0.03411,1900000000.0,0.01207,0.02024,0.4630346177326103,119592000000.0,82286000000.0,81961000000.0,64920000000.0,4895000000.0,24397000000.0,-20553100000.0,-0.4622278126576636,1137.0,586.0,0.8927,57200.0,150400.0,233108.0,0.2097,,,0.428,,,,,,,,,,,
北越コーポレーション,3865,パルプ・紙,プライム（内国株式）,JP,2026-03-31,,866.0,137522511872.0,0.54597133,8.668669,19.862387,10.788943000270734,0.5969,0.030232558,43.6,99.9,92.25999974167912,287736000000.0,7539000000.0,0.023510002,7299000000.0,0.02537,0.02874,0.5989124387147089,167829000000.0,88691000000.0,189330000000.0,100828000000.0,30123000000.0,68667000000.0,69567900000.0,0.5058655419612376,1074.0,809.0,0.8063,164200.0,259050.0,329223.0,0.4597,,,0.243,,,,,,,,,,,
みのや,386A,小売業,スタンダード（内国株式）,JP,2024-06-30,,1273.0,4589165056.0,1.1691738,,17.952333,,0.0,0.0,70.91,,,,,0.048130002,,0.0116799995,,0.3254164981098204,5182736000.0,3554514000.0,3233742000.0,2247262000.0,1108145000.0,176398000.0,-1825515400.0,-0.3977881330751595,2980.0,1271.0,0.4272,3500.0,4130.0,6676.0,0.3835,,,,,,,,,,,,,,
中越パルプ工業,3877,パルプ・紙,プライム（内国株式）,JP,2026-03-31,,2033.0,25545392128.0,0.42611167,,10.458895,11.326421203797253,0.46310002,0.044356827,194.38,,136.66000465311407,110386000000.0,2747000000.0,0.05021,2440000000.0,0.0221,0.04271,0.5034260954268344,59135000000.0,42668000000.0,51586000000.0,33352000000.0,4882000000.0,15287000000.0,3151900000.0,0.1233842872407991,2087.0,1611.0,0.9741,25500.0,26560.0,35756.0,0.6352,,,0.475,,,,,,,,,,,
巴川コーポレーション,3878,化学,スタンダード（内国株式）,JP,2026-03-31,,787.0,7717485056.0,0.4366822,7.2201834,8.246018,9.2522721758748,0.15720001,0.019206146,95.44,109.0,72.99487038050404,35552000000.0,1623000000.0,0.04201,945000000.0,0.02658,0.056360003,0.3469111324866021,28449000000.0,20973000000.0,22723000000.0,15138000000.0,5104000000.0,7323000000.0,-599900000.0,-0.0777325768235345,950.0,678.0,0.8284,19000.0,31810.0,67633.0,0.3341,,,0.686,,,,,,,,,,,
フラー,387A,情報・通信業,グロース（内国株式）,JP,2024-06-30,,960.0,1668662400.0,1.3835824,,9.948187,265.1367411474441,0.0,0.0,96.5,,16.97237425686515,,,0.041750003,,0.052449998,,0.595837630976246,520762000.0,294523000.0,1137985000.0,228319000.0,886065000.0,19769000.0,631061300.0,0.3781839274379287,5420.0,801.0,0.1771,8500.0,2650.0,5006.0,1.7623,,,,,,,,,,,,,,
大王製紙,3880,パルプ・紙,プライム（内国株式）,JP,2026-03-31,,935.0,144192569344.0,0.6354644,17.782427,17.408304,-11.880704396843248,0.2606,0.015118791,53.71,52.58,-67.2908200225076,666770000000.0,24033000000.0,0.0342,8886000000.0,0.0133299995,0.04336,0.2657220146850444,611174000000.0,271431000000.0,334894000000.0,440823000000.0,96026000000.0,48426000000.0,-242381800000.0,-1.6809590196132098,1244.0,813.0,0.7516,186900.0,212270.0,315171.0,0.5215,,,0.331,,,,,,,,,,,
ニッポン高度紙工業,3891,パルプ・紙,スタンダード（内国株式）,JP,2026-03-31,,9300.0,98083979264.0,3.7428055,41.920216,37.054745,9.908427885058726,0.35900003,0.009574468,250.98,221.85,167.550001246474,18624523000.0,3533413000.0,0.18716,2642981000.0,0.14186,0.105450004,0.7359498563425823,9402659000.0,5837138000.0,17740252000.0,5790240000.0,4741850000.0,475123000.0,8670179100.0,0.0883954664671953,11110.0,1688.0,0.8371,246500.0,218490.0,231710.0,1.2892,,,1.312,,,,,,,,,,,
岡山製紙,3892,パルプ・紙,スタンダード（内国株式）,JP,2025-05-31,,1657.0,7696638976.0,0.52158666,,10.330424,5.709614018179644,0.3118,0.0,160.4,,250.1899912501327,11522767000.0,1032592000.0,0.081149995,798698000.0,0.066139996,0.05362,0.7800839845409626,3649183000.0,2906595000.0,10140417000.0,38694000.0,2866006000.0,3656133000.0,9050527100.0,1.175906409047086,2075.0,1407.0,0.7986,1600.0,1650.0,6158.0,0.3098,,,0.612,,,,,,,,,,,
ハビックス,3895,パルプ・紙,スタンダード（内国株式）,JP,2026-03-31,,408.0,3196951040.0,0.43852058,,5.836075,5.168265749932623,0.2289,0.03902439,69.91,,83.71000051034396,12110277000.0,428875000.0,0.04361,547212000.0,0.05014,0.09604,0.5601823231665637,6056603000.0,3296136000.0,7799384000.0,2914397000.0,3928492000.0,241149000.0,1911585300.0,0.5979401235997659,463.0,379.0,0.8812,12300.0,5450.0,6686.0,1.4639,,,0.55,,,,,,,,,,,
阿波製紙,3896,パルプ・紙,スタンダード（内国株式）,JP,2026-03-31,,369.0,3690716928.0,0.5769384,,4.9357944,106.29570357152814,0.0,0.0,74.76,,3.556117390442197,18494493000.0,58717000.0,0.04828,753816000.0,0.04072,0.11833,0.2206483598226999,20097960000.0,9215383000.0,10876871000.0,14069725000.0,1850605000.0,364353000.0,-8966041900.0,-2.4293496561543937,579.0,320.0,0.6373,6400.0,16040.0,74613.0,0.0831,,,0.782,,,,,,,,,,,
クラウドワークス,3900,情報・通信業,グロース（内国株式）,JP,2025-09-30,,590.0,9339389952.0,1.3979021,7.6523995,,17.452911251751292,0.0,0.0,-29.81,77.1,57.87000148176728,22657413000.0,1759112000.0,0.02949,-257066000.0,-0.02086,-0.05909,0.4202554492157501,8944728000.0,5593074000.0,11486209000.0,3912133000.0,8090366000.0,,2541481000.0,0.2721249474603799,1147.0,546.0,0.5144,36100.0,72690.0,164273.0,0.1887,,,-0.393,,,,,,,,,,,
